topic_num,topic_title,subtitle,part,no,en,vi
15,Small talk,Did you hear anything?,phrase,14,Give me the cold shoulder,Làm mặt lạnh với tui
15,Small talk,Did you hear anything?,phrase,15,I need to get going / I need to go / I need to take off / I need to get moving / I need to head out / I gotta roll / I'm off,Tôi cần phải đi đây
15,Small talk,Did you hear anything?,phrase,16,She must have thought that I told you,Hẳn là bả tưởng là tôi đã nói cậu
15,Small talk,Did you hear anything?,phrase,17,That's my line,Câu đó của tui nha
15,Small talk,Did you hear anything?,phrase,18,I'll eat my hat / I'll eat my yardstick,Tôi sẽ đi bằng đầu
15,Small talk,Did you hear anything?,phrase,19,It is the main cause of obesity,Đó là nguyên nhân chính của béo phì
15,Small talk,Did you hear anything?,phrase,20,Before dying of obesity / Before dying from obesity,Trước khi chết vì béo phì
15,Small talk,Did you hear anything?,sentence,1,"Stop talking nonsense, you're not gonna get transferred to anywhere.","Thôi đừng có nói xàm nữa, cậu sẽ không có luân chuyển đi đâu hết á."
15,Small talk,Did you hear anything?,sentence,2,I hope Morgan will soon take over this finance department.,Tôi hi vọng Morgan sẽ sớm tiếp quản phòng tài chính này.
15,Small talk,Did you hear anything?,sentence,3,Rumor has it that the official decision will come into effect next Monday.,Giang hồ đồn rằng quyết định chính thức sẽ có hiệu lực thứ hai tới.
15,Small talk,Did you hear anything?,sentence,4,I don't know why but she's given me the cold shoulder ever since.,Tôi không biết tại sao nhưng mà từ đó bả làm mặt lạnh với tôi luôn.
15,Small talk,Did you hear anything?,sentence,5,"Tell me about it, she's more of a mother than a friend.","Chứ còn gì nữa, bả còn giống một bà má hơn là một đứa bạn nữa."
15,Small talk,Did you hear anything?,sentence,6,She must have thought that I was the one who did that.,Chắc là bả tưởng tôi là cái người làm chuyện đó đó.
15,Small talk,Did you hear anything?,sentence,7,"All in all, I find your boss very kind and supportive.","Kể ra, tui thấy sếp cậu rất là tử tế với hay thông cảm đấy chứ."
15,Small talk,Did you hear anything?,sentence,8,"Who cares, before dying of obesity, we would have died of some kind of cancer.","Ai thèm quan tâm, trước khi chết vì béo phì, tụi mình đã chết vì một loại ung thư nào đó rồi."
15,Small talk,Did you hear anything?,sentence,9,"Check, please, who knows what happened last night?","Tính tiền dùm, ai biết được chuyện gì đã xảy ra tối qua?"
15,Small talk,Did you hear anything?,sentence,10,"Not to mention that if you can quit smoking right now, I'll eat my hat.","Chưa kể đến chuyện nếu ngay bây giờ cậu có thể bỏ thuốc, tôi sẽ đi bằng đầu."
15,Small talk,Did you hear anything?,monologue,1,It's been a long time since I last saw Morgan in the office.,Đã lâu rồi từ khi tui thấy Morgan lần cuối trong văn phòng.
15,Small talk,Did you hear anything?,monologue,2,Did you hear anything? It seems Jenny will soon become our new boss.,Cậu nghe vụ gì chưa? Hình như bà Jenny bả sẽ sớm trở thành sếp mới của mình đó.
15,Small talk,Did you hear anything?,monologue,3,Rumor has it that Morgan's gonna get transferred to Singapore next week.,Giang hồ đồn rằng Morgan sẽ luân chuyển sang Singapore tuần sau.
15,Small talk,Did you hear anything?,monologue,4,"All in all, I find Morgan very kind and supportive, right?","Kể ra, tui thấy Morgan rất là tử tế với hay thông cảm, đúng không?"
15,Small talk,Did you hear anything?,monologue,5,"Let's see, the official decision will come into effect next Monday.","Để coi, quyết định chính thức sẽ có hiệu lực thứ hai tuần sau."
15,Small talk,Did you hear anything?,monologue,6,Then Jenny will offcially take over this finance department.,Sau đó bà Jenny bả sẽ chính thức tiếp quản cái phòng tài chính này.
15,Small talk,Did you hear anything?,monologue,7,The funny thing is no one can get along with her.,Hài ở chỗ là không có ai có thể hợp với bả được hết á.
15,Small talk,Did you hear anything?,monologue,8,"She's more of a preacher than a boss, you know.","Bả giống một người hay giảng đạo lý hơn là một người sếp, cậu cũng biết rồi đó."
15,Small talk,Did you hear anything?,monologue,9,Not to mention that she hates my guts. Really!,Chưa kể đến chuyện bả rất là ghét tui. Thiệt!
15,Small talk,Did you hear anything?,monologue,10,Why? Because I once caught her cooking the books.,Tại sao á hả? Vì tui từng một lần bắt gặp bả đang khống số liệu.
15,Small talk,Did you hear anything?,monologue,11,"At the time, she didn't know I had seen everything.","Lúc đó, bả đâu có biết là tui đã thấy hết đâu."
15,Small talk,Did you hear anything?,monologue,12,"A week after that, for some reason, she was transferred to China.","Một tuần sau đó, vì một cái lý do gì đó, bả bị luân chuyển qua Trung Quốc."
15,Small talk,Did you hear anything?,monologue,13,She has given me the cold shoulder ever since.,Từ đó bả làm mặt lạnh với tui luôn.
15,Small talk,Did you hear anything?,monologue,14,Who knows what happened?,Ai biết được chuyện gì đã xảy ra?
15,Small talk,Did you hear anything?,monologue,15,She must have thought that I was the one who stabbed in her back.,Chắc bả tưởng tui chính là cái đứa đã đâm sau lưng bả.
15,Small talk,Did you hear anything?,dialogue,1,"Morgan: Hey, sorry I'm late, have you ordered?","Morgan: Ê, xin lỗi tôi tới trễ, cô order chưa?"
15,Small talk,Did you hear anything?,dialogue,2,"Chloe: Not yet, no rush, I just came too.","Chloe: Chưa, không vội, tôi cũng mới tới thôi."
15,Small talk,Did you hear anything?,dialogue,3,Morgan: I don't know why I've gained weight very quickly recently.,Morgan: Tôi không biết sao chứ dạo này tôi lên ký rất là nhanh nha.
15,Small talk,Did you hear anything?,dialogue,4,"Chloe: Tell me about it, you eat fast food pretty much every day.","Chloe: Chứ còn gì nữa, ông ăn fast food hầu như mỗi ngày luôn mà."
15,Small talk,Did you hear anything?,dialogue,5,Morgan: But do you agree with me that it's way too yummy?,Morgan: Nhưng mà cô có đồng ý với tôi là nó quá là ngon không?
15,Small talk,Did you hear anything?,dialogue,6,"Morgan: I just can't stop eating it, especially the French fries.","Morgan: Tôi không ngưng ăn được luôn á, đặc biệt là cái món khoai tây chiên."
15,Small talk,Did you hear anything?,dialogue,7,Chloe: That's why now all the men over 40 have double chin and beer gut.,Chloe: Đó mới là lý do tại sao mà bây giờ toàn bộ đàn ông trên 40 đều có nọng cằm với bụng bia hết đó.
15,Small talk,Did you hear anything?,dialogue,8,Chloe: Rumor has it that fast food is the main cause of obesity. Don't you know?,Chloe: Giang hồ đồn fast food là nguyên nhân chính của béo phì đó. Ông không biết hả?
15,Small talk,Did you hear anything?,dialogue,9,"Morgan: Stop talking nonsense, who cares about obesity.","Morgan: Thôi đừng có nói xàm nữa, ai mà thèm quan tâm đến béo phì."
15,Small talk,Did you hear anything?,dialogue,10,"Morgan: Before dying of obesity, you and I would have died of some kind of cancer.","Morgan: Trước khi chết vì béo phì, cô với tôi sẽ đã chết vì một loại ung thư nào đó rồi."
15,Small talk,Did you hear anything?,dialogue,11,"Chloe: You're right, easier said than done.","Chloe: Ông nói cũng phải, nói thì dễ làm mới khó."
15,Small talk,Did you hear anything?,dialogue,12,"Chloe: Wait, if tomorrow you can quit fast food, I'll eat my hat. [Chuckle]","Chloe: À, nếu mai ông có thể bỏ được fast food, tôi sẽ đi bằng đầu. [Cười khúc khích]"
15,Small talk,Did you hear anything?,dialogue,13,"Morgan: Hey, that was my line.","Morgan: Ê, câu đó của tôi nha."
15,Small talk,Did you hear anything?,dialogue,14,"Morgan: Wait, it's 7, do you have time for a drink or something?","Morgan: Khoan, 7 giờ rồi, cô có thời gian làm một ly hay gì không?"
15,Small talk,Did you hear anything?,dialogue,15,"Chloe: Maybe some other time, now I need to get going. Check, please.","Chloe: Chắc để khi khác đi, giờ tui cần phải đi rồi. Tính tiền giùm."
16,Financial picture,How to achieve financial freedom?,slang,1,In the short run / In the near future / soon / before long / in the short term / in the near term,Trước mắt
16,Financial picture,How to achieve financial freedom?,slang,2,What a relief / It's such a relief / it's such a weight off my mind,Quả là nhẹ nhõm
16,Financial picture,How to achieve financial freedom?,slang,3,Good for you / Good on you / I'm glad for you / I'm glad to hear that / you rock / bravo,Mừng cho cậu
16,Financial picture,How to achieve financial freedom?,slang,4,"Relatively speaking,... / In relative terms,... / generally speaking,... / broadly speaking,... / roughly speaking,... / in general terms,...",Nói một cách tương đối
16,Financial picture,How to achieve financial freedom?,slang,5,Here's my take / Here's my opinion / here's my idea / here's my thought / my take on this / here's my two cents,Đây là ý riêng của tui thôi
16,Financial picture,How to achieve financial freedom?,vocab,1,Current financial situation,Tình hình tài chính hiện tại
16,Financial picture,How to achieve financial freedom?,vocab,2,Pretty bad / Quite bad / kind of bad / sort of bad / fairly bad / somewhat bad,Khá là tệ
16,Financial picture,How to achieve financial freedom?,vocab,3,Incredibly rare / Extremely rare / unbelievably rare / super rare,Cực kỳ hiếm
16,Financial picture,How to achieve financial freedom?,vocab,4,Share price / Stock price,Giá cổ phiếu
16,Financial picture,How to achieve financial freedom?,vocab,5,Drop dramatically / Drop drastically / drop significantly / drop considerably,Rớt thê thảm
16,Financial picture,How to achieve financial freedom?,vocab,6,Signs of recovery / Signs of improvement,Những dấu hiệu của sự phục hồi
16,Financial picture,How to achieve financial freedom?,vocab,7,Up to now / Up to this point / so far / to date / until now,Cho đến giờ
16,Financial picture,How to achieve financial freedom?,vocab,8,Sell off,Bán tháo
16,Financial picture,How to achieve financial freedom?,vocab,9,Investment funds / Investment capitals,Vốn đầu tư
16,Financial picture,How to achieve financial freedom?,vocab,10,Representative office,Văn phòng đại diện
16,Financial picture,How to achieve financial freedom?,vocab,11,Annual revenue / Annual income / annual earnings,Doanh thu hàng năm
16,Financial picture,How to achieve financial freedom?,vocab,12,Transaction,Giao dịch
16,Financial picture,How to achieve financial freedom?,vocab,13,Cut losses / Stop loss,Cắt lỗ
16,Financial picture,How to achieve financial freedom?,vocab,14,House prices,Giá nhà
16,Financial picture,How to achieve financial freedom?,vocab,15,Manipulate,Thao túng
16,Financial picture,How to achieve financial freedom?,vocab,16,Likely / Probably,Nhiều khả năng
16,Financial picture,How to achieve financial freedom?,vocab,17,Real estate / Realty / immovable property / real property,Bất động sản
16,Financial picture,How to achieve financial freedom?,vocab,18,Speculation,Sự đầu cơ
16,Financial picture,How to achieve financial freedom?,vocab,19,Golden opportunity / Golden chance,Cơ hội vàng
16,Financial picture,How to achieve financial freedom?,vocab,20,Make a big loss / Make a huge loss,Bị lỗ to
16,Financial picture,How to achieve financial freedom?,vocab,21,Reverse the situation,Đảo ngược tình hình
16,Financial picture,How to achieve financial freedom?,vocab,22,Financial picture,Bức tranh tài chính
16,Financial picture,How to achieve financial freedom?,vocab,23,Break even point,Điểm hòa vốn
16,Financial picture,How to achieve financial freedom?,vocab,24,"To be accurate,... / To be precise,... / to be exact,... / more precisely,... / or rather,... / that is to say,...",Nói cho chính xác
16,Financial picture,How to achieve financial freedom?,vocab,25,Late yesterday afternoon,Cuối giờ chiều ngày hôm qua
16,Financial picture,How to achieve financial freedom?,phrase,1,Put a down payment / Make a down payment / deposite / put down a deposit,Đặt cọc
16,Financial picture,How to achieve financial freedom?,phrase,2,What happened last night was incredibly rare,Chuyện xảy ra hôm qua là cực kỳ hiếm
16,Financial picture,How to achieve financial freedom?,phrase,3,There's still no signs of recovery,Vẫn không có những dấu hiệu của sự phục hồi
16,Financial picture,How to achieve financial freedom?,phrase,4,It might sound crazy but we have to sell off,Nó nghe thì có vẻ điên rồ nhưng mà ta phải bán tháo thôi
16,Financial picture,How to achieve financial freedom?,phrase,5,Pay off all the debts / Clear all the debts,Trả hết nợ
16,Financial picture,How to achieve financial freedom?,phrase,6,It's in good hands with me / It's in safe hands with me,Nó vào tay tôi là đúng người rồi
16,Financial picture,How to achieve financial freedom?,phrase,7,"In the short run, we won't have enough funds","Trước mắt, ta sẽ không có đủ vốn"
16,Financial picture,How to achieve financial freedom?,phrase,8,Open a new representative office,Mở một văn phòng đại diện mới
16,Financial picture,How to achieve financial freedom?,phrase,9,I won't let you down / I won't make you disappointed / I won't fail you,Tôi sẽ không làm anh thất vọng
16,Financial picture,How to achieve financial freedom?,phrase,10,I'm afraid we can't put a down payment,Tôi sợ rằng ta không có đặt cọc được
16,Financial picture,How to achieve financial freedom?,sentence,1,"What a relief, I thought we had made a big loss late yesterday afternoon.","Quả là nhẹ nhõm, tôi tưởng ta đã bị lỗ to vào cuối giờ chiều ngày hôm qua rồi chứ."
16,Financial picture,How to achieve financial freedom?,sentence,2,"At the moment, I don't know if we should sell off our hotels in Hanoi or not.","Vào thời điểm này, tôi không biết liệu ta có nên bán tháo mấy cái khách sạn của mình ở Hà Nội hay là không."
16,Financial picture,How to achieve financial freedom?,sentence,3,"In the short run, our annual revenue is not high enough to invest into real estate.","Trước mắt, doanh thu hàng năm của ta không đủ cao để đầu tư vào bất động sản."
16,Financial picture,How to achieve financial freedom?,sentence,4,I'm afraid we can't even put a down payment at this time of the year.,Tôi sợ rằng thậm chí ta không có đặt cọc được vào thời điểm này của năm đâu.
16,Financial picture,How to achieve financial freedom?,sentence,5,"Good for you, I thought you couldn't pay off your debts.","Mừng cho cậu, tôi tưởng cậu không thể trả hết nợ chớ."
16,Financial picture,How to achieve financial freedom?,sentence,6,"In the first six months of the year, we didn't make a loss at all.","Trong 6 tháng đầu năm, ta đã không hề bị lỗ chút nào hết."
16,Financial picture,How to achieve financial freedom?,sentence,7,"Relatively speaking, the demand for real estate speculation has been rising.","Nói một cách tương đối, nhu cầu cho đầu cơ bất động sản đã và đang tăng lên."
16,Financial picture,How to achieve financial freedom?,sentence,8,Your chief accountant has to do something quickly to cut losses before it's too late.,Kế toán trưởng của cậu phải làm cái gì đó nhanh chóng để còn cắt lỗ trước khi quá muộn.
16,Financial picture,How to achieve financial freedom?,sentence,9,"Here's my take, don't let our share price drop dramatically like last week.","Đây là ý riêng của tôi thôi, đừng có để giá cổ phiếu của ta rớt thê thảm như tuần trước đấy."
16,Financial picture,How to achieve financial freedom?,sentence,10,You can rest assured that it's in good hands with me.,Ông có thể yên tâm rằng nó vào tay tôi là đúng người rồi.
16,Financial picture,How to achieve financial freedom?,monologue,1,"What a relief, I thought we had made a big loss yesterday.","Quả là nhẹ nhõm, tôi tưởng hôm qua là tụi mình đã bị lỗ to rồi ấy chứ."
16,Financial picture,How to achieve financial freedom?,monologue,2,"However, our current financial situation is pretty bad.","Tuy vậy, tình hình tài chính hiện tại của chúng ta đang là khá tệ."
16,Financial picture,How to achieve financial freedom?,monologue,3,What happened yesterday was incredibly rare.,Cái chuyện xảy ra hôm qua là cực kỳ hiếm.
16,Financial picture,How to achieve financial freedom?,monologue,4,I heard that our share price dropped dramatically late yesterday afternoon.,Tôi nghe bảo giá cổ phiếu của ta rớt thê thảm vào cuối giờ chiều ngày hôm qua.
16,Financial picture,How to achieve financial freedom?,monologue,5,There's still no signs of recovery up to now.,Vẫn không có những dấu hiệu của sự phục hồi cho đến lúc này.
16,Financial picture,How to achieve financial freedom?,monologue,6,"So, I don't know if we should sell off our hotels in Hanoi or not.","Cho nên, tôi không biết liệu ta có nên bán tháo đi mấy cái khách sạn của mình ở Hà Nội hay là không nữa."
16,Financial picture,How to achieve financial freedom?,monologue,7,It might sound crazy but we have to pay off our debts first.,Nó nghe thì có vẻ điên rồ nhưng mà chúng ta phải trả hết nợ của mình trước.
16,Financial picture,How to achieve financial freedom?,monologue,8,We need to do something quickly to cut losses.,Chúng ta cần phải làm cái gì đó nhanh chóng để còn cắt lỗ.
16,Financial picture,How to achieve financial freedom?,monologue,9,"In the short run, we won't have enough funds to open a new representative office in Malaysia.","Trước mắt, ta sẽ không có đủ vốn để mở một văn phòng đại diện mới ở Mã Lai."
16,Financial picture,How to achieve financial freedom?,monologue,10,"To be accurate, we don't have enough cash for this transaction.","Nói cho chính xác, ta không có đủ tiền mặt cho cái giao dịch này."
16,Financial picture,How to achieve financial freedom?,monologue,11,I'm afraid we can't even put a down payment at the moment.,Tôi sợ rằng ta thậm chí còn không có đặt cọc được vào thời điểm này nữa kìa.
16,Financial picture,How to achieve financial freedom?,monologue,12,"At this time of the year, house prices in Vietnam will likely be manipulated.","Vào thời điểm này của năm, giá nhà ở Việt Nam nhiều khả năng sẽ bị thao túng."
16,Financial picture,How to achieve financial freedom?,monologue,13,"However, the demand for real estate speculation has been rising.","Tuy vậy, nhu cầu cho đầu cơ bất động sản đã và đang tăng lên."
16,Financial picture,How to achieve financial freedom?,monologue,14,"Trust me, we can make a killing if we can take advantage of this golden opportunity.","Tin tôi đi, ta có thể kiếm bộn nếu ta có thể tận dụng cơ hội vàng này."
16,Financial picture,How to achieve financial freedom?,monologue,15,"Together, I think we can reverse the situation. OK?","Cùng nhau, tôi nghĩ chúng ta có thể đảo ngược được tình hình. OK?"
16,Financial picture,How to achieve financial freedom?,dialogue,1,Morgan: Tell me more about our financial picture.,Morgan: Nói tôi nghe thêm về bức tranh tài chính của ta đi.
16,Financial picture,How to achieve financial freedom?,dialogue,2,"Nhân: In the first six months of the year, we still couldn't reach our break even point.","Nhân: Trong 6 tháng đầu năm, ta vẫn chưa thể đạt được điểm hòa vốn."
16,Financial picture,How to achieve financial freedom?,dialogue,3,"Nhân: But to be accurate, we didn't make a loss.","Nhân: Nhưng nói cho chính xác, chúng ta không lỗ."
16,Financial picture,How to achieve financial freedom?,dialogue,4,"Morgan: What a relief, how about our annual revenue?","Morgan: Quả là nhẹ nhõm, còn doanh thu hàng năm của ta thì sao?"
16,Financial picture,How to achieve financial freedom?,dialogue,5,"Nhân: In the short run, the demand for our products is still rising.","Nhân: Trước mắt, nhu cầu cho mấy cái sản phẩm của ta vẫn đang tăng lên."
16,Financial picture,How to achieve financial freedom?,dialogue,6,Morgan: Good for you but I want to hear about our share price on the market.,Morgan: Mừng cho cậu nhưng mà tôi muốn nghe về giá cổ phiếu của ta trên thị trường.
16,Financial picture,How to achieve financial freedom?,dialogue,7,Morgan: I heard that our share price dropped dramatically late yesterday afternoon. Is that true?,Morgan: Tôi nghe bảo rằng giá cổ phiếu của ta rớt thê thảm vào cuối giờ chiều ngày hôm qua. Có đúng vậy không?
16,Financial picture,How to achieve financial freedom?,dialogue,8,"Nhân: Relatively speaking, that rumor was not entirely accurate.","Nhân: Nói một cách tương đối, tin đồn đó không hoàn toàn chính xác."
16,Financial picture,How to achieve financial freedom?,dialogue,9,Morgan: You're the chief accountant of this company.,Morgan: Cậu là kế toán trưởng của công ty này.
16,Financial picture,How to achieve financial freedom?,dialogue,10,Morgan: I believe you know the future of this company is in your hands.,Morgan: Tôi tin là cậu biết tương lai của công ty này đang nằm trong tay cậu.
16,Financial picture,How to achieve financial freedom?,dialogue,11,"Nhân: Boss, you can rest assured that it's in good hands with me.","Nhân: Sếp, ông có thể yên tâm rằng nó nằm trong tay tôi là đúng người rồi."
16,Financial picture,How to achieve financial freedom?,dialogue,12,Nhân: It might sound crazy but this is our golden opportunity to invest into real estate.,Nhân: Nó nghe thì có vẻ điên rồ nhưng đây là cơ hội vàng của chúng ta để đầu tư vào bất động sản.
16,Financial picture,How to achieve financial freedom?,dialogue,13,"Morgan: Here's my take, don't forget that we have to pay off our debts first.","Morgan: Đây là ý riêng của tôi thôi, đừng có quên rằng ta phải trả hết nợ của mình trước."
16,Financial picture,How to achieve financial freedom?,dialogue,14,Morgan: Forget about the speculation and let's do something quickly to cut losses before it's too late.,Morgan: Quên chuyện đầu cơ đi rồi hãy làm cái gì đó nhanh chóng để mà còn cắt lỗ trước khi quá muộn kia kìa.
16,Financial picture,How to achieve financial freedom?,dialogue,15,"Nhân: Morgan, I've got a plan, this time I won't let you down. OK?","Nhân: Morgan, tôi có kế hoạch rồi, lần này tôi sẽ không làm ông thất vọng đâu. OK?"
16,Financial picture,How to achieve financial freedom?,review,1,"In the short run, you can rest assured that we won't make a loss.","Trước mắt, ông có thể yên tâm rằng ta sẽ không bị lỗ đâu."
16,Financial picture,How to achieve financial freedom?,review,2,We have to take advantage of this golden opportunity.,Chúng ta phải tận dụng cái cơ hội vàng này.
16,Financial picture,How to achieve financial freedom?,review,3,"What a relief, we have to cut losses right away.","Quả là nhẹ nhõm, chúng ta phải cắt lỗ ngay lập tức."
16,Financial picture,How to achieve financial freedom?,review,4,The demand for our products has been rising recently.,Nhu cầu cho mấy cái sản phẩm của ta đã và đang tăng lên gần đây.
16,Financial picture,How to achieve financial freedom?,review,5,"Good for you, let me know if you don't have enough funds.","Mừng cho cậu, báo tôi biết nếu cậu không đủ vốn."
16,Financial picture,How to achieve financial freedom?,review,6,"To be accurate, it's called real estate speculation.","Nói cho chính xác, nó được gọi là đầu cơ bất động sản."
16,Financial picture,How to achieve financial freedom?,review,7,"Relatively speaking, it's very hard for us to reverse the situation.","Nói một cách tương đối, nó rất khó để chúng ta đảo ngược tình hình."
16,Financial picture,How to achieve financial freedom?,review,8,The future of this company is in your hands.,Tương lai công ty này đang nằm trong tay cậu đấy.
16,Financial picture,How to achieve financial freedom?,review,9,"Here's my take, we have to reach break even point as soon as possible.","Đây là ý riêng của tui thôi, ta phải đạt điểm hòa vốn càng sớm càng tốt."
16,Financial picture,How to achieve financial freedom?,review,10,"In the first six months of the year, we have opened three new representative offices.","Trong sáu tháng đầu năm, chúng ta đã mở ba văn phòng đại diện mới."
17,Shark tank,Is the business scalable?,slang,1,Sounds familiar?,Nghe có quen không?
17,Shark tank,Is the business scalable?,slang,2,In my day / In my time,Vào thời của tui
17,Shark tank,Is the business scalable?,slang,3,Make no mistake (about it),Đừng có nhầm
17,Shark tank,Is the business scalable?,slang,4,That's more like it,Phải vậy chớ
17,Shark tank,Is the business scalable?,slang,5,I'm out,Tôi rút
17,Shark tank,Is the business scalable?,vocab,1,Coffee farms / Coffee plantations,Những trang trại cà phê
17,Shark tank,Is the business scalable?,vocab,2,Seek / Search / look for / browse / hunt,Tìm kiếm
17,Shark tank,Is the business scalable?,vocab,3,In exchange for something / In return for something / in order to get something,Đổi lấy cái gì đó
17,Shark tank,Is the business scalable?,vocab,4,Equity / Asset,Giá trị tài sản
17,Shark tank,Is the business scalable?,vocab,5,Partner with me / Cooperate with me / collaborate with me / team up with me,Cộng tác với tôi
17,Shark tank,Is the business scalable?,vocab,6,Condensed milk,Sữa đặc
17,Shark tank,Is the business scalable?,vocab,7,A productive day / A fruitful day / a prolific day,Một ngày có năng suất
17,Shark tank,Is the business scalable?,vocab,8,Word of mouth,Truyền miệng
17,Shark tank,Is the business scalable?,vocab,9,Tasteless / Insipid / bland / flavorless,Vô vị
17,Shark tank,Is the business scalable?,vocab,10,An optimized solution,Một giải pháp tối ưu
17,Shark tank,Is the business scalable?,vocab,11,Coffee filter / Coffee strainer,Phin cà phê
17,Shark tank,Is the business scalable?,vocab,12,Game changer,Thứ đột phá
17,Shark tank,Is the business scalable?,vocab,13,Flow / Run / dribble,Chảy
17,Shark tank,Is the business scalable?,vocab,14,Presevatives,Các chất bảo quản
17,Shark tank,Is the business scalable?,vocab,15,Additives,Các chất phụ gia
17,Shark tank,Is the business scalable?,vocab,16,A convertible loan,Một khoảng vay chuyển đổi
17,Shark tank,Is the business scalable?,vocab,17,The remaining money / The rest of the money / the leftover money,Số tiền còn lại
17,Shark tank,Is the business scalable?,vocab,18,A billion-dollar idea,Một ý tưởng triệu đô
17,Shark tank,Is the business scalable?,vocab,19,Unique selling point / USP,Điểm đặc trưng bán hàng
17,Shark tank,Is the business scalable?,vocab,20,Patent,Bằng sáng chế
17,Shark tank,Is the business scalable?,vocab,21,Talk numbers / Talk money,Nói chuyện con số
17,Shark tank,Is the business scalable?,vocab,22,Net profit / Net income / net earnings,Lợi nhuận ròng
17,Shark tank,Is the business scalable?,vocab,23,A new product line / a new line of product,Một dòng sản phẩm mới
17,Shark tank,Is the business scalable?,vocab,24,In the last round / In the past round,Ở vòng sau cùng
17,Shark tank,Is the business scalable?,vocab,25,Up to this point / Up to now / so far / to date / until now,Cho đến thời điểm này
17,Shark tank,Is the business scalable?,phrase,1,I'm here seeking a billion-dollar idea,Tôi đến đây tìm kiếm một ý tưởng triệu đô
17,Shark tank,Is the business scalable?,phrase,2,I was born and raised in Cambodia,Tôi được sinh ra và nuôi dưỡng ở Campuchia
17,Shark tank,Is the business scalable?,phrase,3,I have a sweet tooth,Tôi hảo ngọt
17,Shark tank,Is the business scalable?,phrase,4,If you're not familiar with this / If you're not used to this,Nếu cậu không quen với cái này
17,Shark tank,Is the business scalable?,phrase,5,Normal black coffee mixed with fresh milk,Cà phê đen bình thường được trộn với sữa tươi
17,Shark tank,Is the business scalable?,phrase,6,"Really, it's out of this world / Really, it's the bomb / really, it's superb / really, it's exquisite","Thiệt, nó ngon tuyệt trần luôn"
17,Shark tank,Is the business scalable?,phrase,7,It would be no exaggeration to say that...,Sẽ không có gì là quá khi nói rằng...
17,Shark tank,Is the business scalable?,phrase,8,On condition that...,Với điều kiện rằng...
17,Shark tank,Is the business scalable?,phrase,9,I'm sick of Starbucks coffee / I'm fed up with Starbucks coffee,Tôi chán cà phê Starbucks lắm rồi
17,Shark tank,Is the business scalable?,phrase,10,In June of this year,Vào tháng Sáu năm nay
17,Shark tank,Is the business scalable?,phrase,11,How to make a better cup of coffee?,Làm sao để pha một tách cà phê thơm ngon hơn?
17,Shark tank,Is the business scalable?,phrase,12,Hang it over your cup,Treo nó trên cái tách của bạn
17,Shark tank,Is the business scalable?,phrase,13,What concerns me the most right now is revenue / What worries me the most right now is revenue,Cái điều làm tôi băn khoăn nhất ngay bây giờ là doanh thu
17,Shark tank,Is the business scalable?,phrase,14,Flow directly into your cup,Chảy trực tiếp vào tách của cậu
17,Shark tank,Is the business scalable?,phrase,15,I have no intention to advertise / I don't have plans to advertise / I have no intention of advertising.,Tôi không có ý định quảng cáo
17,Shark tank,Is the business scalable?,phrase,16,There are no preservatives and additives in this process,Không có chất bảo quản lẫn chất hóa học trong chu trình này
17,Shark tank,Is the business scalable?,phrase,17,In the process of making this product,Trong chu trình tạo ra sản phẩm này
17,Shark tank,Is the business scalable?,phrase,18,Who wants to get rich from this idea?,Ai muốn làm giàu từ ý tưởng này nào?
17,Shark tank,Is the business scalable?,phrase,19,We ended 2019 with only 100 million in sales,Chúng tôi kết thúc năm 2019 với chỉ 100 triệu doanh số.
17,Shark tank,Is the business scalable?,phrase,20,My company was valued at nearly 2 billion,Công ty của tôi được định giá gần 2 tỉ
17,Shark tank,Is the business scalable?,sentence,1,I'm here seeking 2 billion in exchange for 5% equity in my company.,Tôi đến đây tìm kiếm 2 tỉ đổi lấy 5% giá trị tài sản trong công ty tôi.
17,Shark tank,Is the business scalable?,sentence,2,"In my day, everyone loved Vietnamese coffee because we all had a sweet tooth.","Vào thời của tôi, mọi người đều thích cà phê Việt Nam vì chúng tôi ai cũng hảo ngọt hết."
17,Shark tank,Is the business scalable?,sentence,3,I'll show you how it works if you're not familiar with this.,"Tôi sẽ thể hiện cách nó ""work"" nếu cậu không quen với cái này."
17,Shark tank,Is the business scalable?,sentence,4,Sounds familar? You will have to work for him until he gets his money back.,Nghe có quen không? Cậu sẽ phải làm việc cho ổng cho đến khi ổng lấy lại được tiền của mình.
17,Shark tank,Is the business scalable?,sentence,5,It's just normal black coffee mixed with condensed milk.,Nó chỉ là cà phê đen bình thường được trộn với sữa đặc thôi.
17,Shark tank,Is the business scalable?,sentence,6,"Make no mistake, I didn't say I'm sick of the tasteless coffee from Starbucks.","Đừng có nhầm, tui không có nói tôi chán cái cà phê nhạt nhẽo của Starbucks nha."
17,Shark tank,Is the business scalable?,sentence,7,I'm sure there are no preservatives and additives in the process of making this product.,Tôi chắc chắn là không có chất bảo quản lẫn chất phụ gia trong chu trình làm ra sản phẩm này.
17,Shark tank,Is the business scalable?,sentence,8,"That's more like it, I know your coffee filter will soon become a game changer.","Phải vậy chớ, tôi biết cái phin cà phê của cậu sẽ sớm trở thành một thứ gì đó đột phá thôi."
17,Shark tank,Is the business scalable?,sentence,9,"In June of this year, we partnered with some coffee farms in Vietnam.","Trong tháng sáu năm nay, chúng tôi đã cộng tác với vài nông trại cà phê ở Việt Nam."
